allinyay|s.|liberación; redención
allinyay|v.intr.|convalecer; curar; reconciliarse; aliviar; reconciliarse; mejorar; mejorar de salud; sanar; mejorarse; hacerse bueno
allinyay|v.intr.(<i>med</i>)|recuperar (<i>la salud</i>); sanar; mejorar (<i>la salud</i>); recobrar (<i>la salud</i>)
allin yuthu|s.(<i>zoo</i>)|tao; especie de perdiz; ali yutu
allin yuyanata yachana|adj.|racional
allin yuyay|s.|conciencia
allin yuyayta chariq|s.a.|"inteligente, talentoso"
allin yuyayta hap'iy|v.intr.|ser listo; ser inteligente
allin yuyaywan|adj.|inteligente
allip|adj.|verdadero
allip|adv.preadj.pron.|muy; mucho
allipacha|adj.|buenísimo
allipanakuy|v.recip.|reconciliarse; amistarse
alli puchkana|adj.(<i>tex</i>)|torcido derecho; bien torcido
allipunakapuy|v.recip.|estar de acuerdo
allipunakuy|v.recip.|estar de acuerdo
allipunkapuy|v.tr.|resolver
allipuy|v.tr.|sanar a alguien
alliq|adv.l.|derecha; derecha (<i>lado</i>); derecho
alliq|adv.t.|por la mañana; de mañana; temprano
alliq|s.|amanecer; la mañana
alliq maki|s.(<i>ana</i>)|mano derecha
alliqyay|v.impers.|amanecer
alliran|adv.m.|mejor
alli ruk'isqa p'acha|s.(<i>tex</i>)|"ropa bien tupida; ropa espesa, bien tejida y apretada"
allish|adj.|mejor
allitupanakuy|v.recip.|reconciliarse
alli wapa|s.(<i>bot</i>)|sangre de gallina; especie de planta medicinal de la selva ecuatoriana
alli wiynu|adv.m.(<i>p.esp</i>)|muy bien; bien bien
alliy|s.|cuidado
alliyachachikuq|adj.|"educativo,a"
alliyachachiq|s.a.|educador
alliyachachiy|v.tr.|educar; enseñar
alliyachakuq|s.a.|"educando,a"
alliymanta|adv.m.|con cuidado; cuidadosamente; lentamente (<i>cuidadosamente</i>); gradual
alliyupay kayñiy|s.(<i>spi</i>)(<i>his</i>)|honra
allka ukucha|s.(<i>ant</i>)|gran ladrón
allmiy|v.tr.|levantar de lado algo que está tendido
allpa|s.(<i>geo</i>)|tierra; polvo; terreno; suelo; tierra de labor; terreno; suelo; terreno
allpa amarun k'aspi|s.(<i>bot</i>)|alpa amarun caspi; especie de planta medicinal de la selva ecuatoriana
allpachakuy|v.intr.|empolvarse
allpachasqa|p.p.p.|polvoriento
allpachay|v.intr.|convertirse en polvo
allpachay|v.tr.|polvorear; empolvar; cubrir con tierra; ensuciar
allpa chukchuy|s.|terremoto; temblor
allpachukchuy|s.(<i>geo</i>)|temblor; terremoto
allpa illaq|s.a.|sin tierra
allpa kamaykuna|s.(<i>pol</i>)|leyes agrarias
allpa kawsay|s.(<i>geo</i>)|medio ambiente; naturaleza
allpa kay|s.(<i>geo</i>)|accidentes geográficos
allpa mama|s.(<i>mit</i>)|madre tierra
allpamanta|adj.|terrestre; de la tierra
allpamanta lluqsiq yaku|s.(<i>geo</i>)|manantial
allpamanta yachaykuna|s.(<i>neo</i>)|geografía
allpa pacha|s.(<i>ast</i>)|el planeta Tierra
allpa pachapi tiyaqkuna|s.|recursos naturales
allpa pachata muyuspa qatachiq Usunu|expr.|capa de ozono
allpapi puquq yurakunata hampikuna|s.(<i>agr</i>)(<i>neo</i>)|abonos químicos
allpa phuyu|s.|neblina
allpaqa|s.(<i>zoo</i>)|alpaca; auquénido
allpa qallu|s.|páncreas
allpa qiwa|s.(<i>bot</i>)|hierba rastrera
allpa q'usñi|s.|polvareda
allparay|s.(<i>neo</i>)|agricultura
allpa runa|s.(<i>zoo</i>)|una variedad de iguana
allpa samay|s.(<i>geo</i>)|atmósfera; aire
allpa samay pacha|s.(<i>mes</i>)(<i>agr</i>)(<i>ecu</i>)|mes del descanzo de la tierra (<i>agosto</i>)
allpa samay suyuyasqa|s.(<i>geo</i>)|contaminación atmosférica
allpasapa|s.|terrateniente
allpata allaspa rurasqa uku|s.|sótano
allpata ch'unqay|v.tr.|"chupar el suelo (<i>remover las sustancias nutritivas, como hacen las plantas</i>)"
allpata wayrapi kachay|v.tr.|exponer suelo a la erosión
allpatiru|s.(<i>f.esp</i>)|persona que come tierra
allpa tupuq apu|s.(<i>his</i>)|medidor de tierras; repartidor de tierras
allpa t'iwu|s.|arena fina
allpa ukhumanta hurquy|v.tr.|desenterrar
allpa wayrapi kachay|s.(<i>geo</i>)|erosión (<i>de suelo</i>)
allpa wira|s.(<i>neo</i>)|petróleo
allpay|v.tr.|echar tierra; cubrir con tierra
allpa yapuy pacha|s.(<i>mes</i>)(<i>agr</i>)(<i>ecu</i>)|tiempo del inicio de la preparacion de la tierra (<i>septiembre</i>)
allpayay|v.intr.|convertirse en tierra
allpayay|v.tr.|convertirse en tierra
allpayuq|s.a.|tierrateniente
allpi|adj.|espeso; denso (<i>líquido</i>)
allpiyachiy|v.tr.|espesar
allqa|adj.(<i>col</i>)|marrón
allqa quwikuna|s.|cuyes marrones
allqitu|s.(<i>zoo</i>)|perrito; cachorro
allqitu|s.(<i>zoo</i>)|chorlito; especie de ave
allqu|s.(<i>zoo</i>)|perro; perra
allqu aka|s.|caga de perro
allqu-allqu|s.|insecto punzante de espalda amarilla o roja y parecida a la hormiga que hace und ruido llorante
allqu aycha|adj.|duro a cocinar
allquchakuy|v.intr.|perder el control de sí mismo
allquchakuy|v.tr.(<i>enfat</i>)|faltar el respeto; menospreciar; abusar
allquchanakuy|v.recip.|faltarse el respeto; abusarse; menospreciarse
allquchay|v.tr.|burlarse; mofarse; satirizar; injuriar; escarnecer; maltratar; abusar; tratar como a perro; tratar a alguien como a un perro
allquchay|v.tr.|abusar; violar (<i>sexual</i>); maltratar; abusar
allqu china|s.(<i>zoo</i>)|perra
allqu isma|s.|caga de perro
allqu ispa|s.|orina de perro
allqukiska|s.(<i>bot</i>)|arbusto espinoso del perro; hierba de Alonso
allqu kuru|s.(<i>zoo</i>)|gusano de perro
allqupa yantan|s.(<i>bot</i>)|"planta de tallos delgados y de frutos pequeños, negros (<i>maduros</i>) y comestibles"
allqup yantan|s.(<i>bot</i>)|"planta de tallos delgados y de frutos pequeños, negros (<i>cuando maduros</i>) y comestibles"
allqu p'anqa|s.(<i>bot</i>)|alcu panga; especie de planta medicinal de la selva ecuatoriana
allquqa aychata achun|expr.|el perro se lleva la carne
allqu qishyay|s.(<i>med</i>)|carbunclo; carbunco; carbúnculo; carbúnculo (<i>toma la figura del galgo y muerde el ganado vacuno</i>)
allqu sirwisyu|s.(<i>p.esp</i>)|tarea de niña de cinco años encargada de preparar los alimentos para sus perros
allquta yalliq qillapuniq|s.a.|perezoso dormilón mas que el perro
allqu trasa|s.(<i>k</i>)|¡perro!; (<i>lit.</i>) ¡trasa de perro!
allqu tuna|s.(<i>bot</i>)|especie de cactus
allqu thaqu|s.(<i>bot</i>)|variedad de árbol espinoso
allqu unquy|s.(<i>med</i>)|hidrofobia; rabia
allqu uya|adj.|feo para hacer miedo
allwakuy|v.dic.|ladrar
allwi|s.(<i>bot</i>)(<i>l.esp</i>)|arveja; alverja
allwi|s.(<i>tex</i>)|urdimbre; urdimbre del tejido
allwi kamayuq|s.(<i>ass</i>)|inventador de negocios y pleitos
allwi k'aspi|s.(<i>tex</i>)|plegador de urdimbre
allwi masi|s.(<i>tex</i>)|compañero de urdir (<i>frecuentemente maestro y protegido</i>)
allwina|s.(<i>tex</i>)|lugar para urdir; telar con urdimbre
allwina k'aspikuna|s.(<i>tex</i>)|telar; telar o tocoro y urdimbre juntos
allwina q'aytu|s.(<i>tex</i>)|hilos que urden la tela
allwina takarpu|s.(<i>tex</i>)|plegador de urdimbre; estacas en que urden
allwinayay|v.tr.(<i>tex</i>)|estar a punto para urdir
allwirayay|v.intr.(<i>tex</i>)|estarse urdido
allwirquy|v.tr.(<i>tex</i>)|acabar de urdir
allwisqa|s.(<i>tex</i>)|urdimbre; urdido
allwisqata aykaq illawa q'aytu|s.(<i>tex</i>)|hilos que abren la tela
allwitamuy|v.tr.(<i>tex</i>)|dejar urdido
allwiy|s.(<i>ass</i>)|asunto; tema
allwiy|v.tr.(<i>ass</i>)|urdir (<i>negocio</i>); elaborar; instigar
allwiy|v.tr.(<i>tex</i>)|urdir; trabar la tela; urdir la tela; preparar la urdimbre
allwiya|s.(<i>ass</i>)|técnica
allwiyakama|s.(<i>ass</i>)|tecnología
allwiyakamaqpa|adj.poses.(<i>ass</i>)|tecnológico
allwiysiy|v.tr.(<i>tex</i>)|ayudar a urdir
ama|adv.neg.|[Negación imperativo]; [prohibitivo]; no ... (<i>palabra prohibitiva</i>); no prohibitivo; negación; no; prohibido (<i>para evitar situación peró no en preguntas y repuestos</i>); no (<i>prohibición</i>); no (<i>imperativo</i>)
ama|s.|ruina antigua; resto arqueológico
ama allillamantachu!|expr.|¡no despacio!
amachaq|s.a.|defensor; protector
amachaqi anqil|s.(<i>p.esp</i>)|angel de la guarda
amachay|s.|protección
amachay|v.tr.|defender; proteger; abogar; apoyar
ama ch'ulla-ch'ulla kachunqa|expr.|para que no sea desigual
Ama hina!|expr.|¡No seas así!; lo mismo no! (<i>_HINA = lo mismo</i>)
ama hinachu qhawaq|expr.|por favor
ama hina kaspa|expr.|por favor
ama hina kaychu|expr.|por favor
ama hukniyuqta|adv.t.|hasta que es pasado
ama imaypas|adv.m.|nunca (<i>prohibitivo</i>)
ama kirpa|s.(<i>zoo</i>)|capullo de barro de ciertos gusanos (<i>está pegado en piedras</i>)
amaku|s.(<i>zoo</i>)|garrapata
Amaláy!; Amalaya!|interj.|espero que ...
Amalaya!|interj.|¡Muy bien!; ¡Perfecto!
"Ama llulla, ama qilla, ama suwa!"|expr.|"¡No mientas, no pereces, no hurtes!; ni perezoso; ni mentiroso; ni ladrón"
amamari|adv.m.|de ningún modo (<i>prohibitivo</i>); de ninguna manera (<i>prohibitivo</i>)
amanqay|s.(<i>bot</i>)|amancae; especie de planta herbácea bulbosa
amansibasqa|p.p.p.(<i>esp</i>)|amancebado
amañachiy|v.tr.|hacer practicar o ejercitar
amañasqa|p.p.p.|ejercitado y dominado
amañay|v.tr.|practicar; ejercitar
amañay|v.tr.(<i>d1</i>)|desistir
ama ñiy|v.tr.|prohibir; impedir
amapanki|s.(<i>bot</i>)|"amapanqui (<i>planta con que se pone el tsapana (<i>atajo</i>) ante cualquier daño, para lo cual, uno debe bañarse diez martes y viernes con agua hervida con amapanqui</i>)"
amapas|adv.m.|aunque no
ama pipas|pron.impers.|nadie (<i>en prohibiciones</i>)
ama phiñakuspa!|expr.|¡sin enojarse!
amaraq|adv.m.|todavía no [negación con sentido prohibitivo]; aún no [negación con sentido prohibitivo]; [prohibición]
Amaru|s.(<i>ast</i>)|constelación andina de la Serpiente
amaru|s.(<i>bot</i>)|hierba medicinal cuyas ramas son de apareciencia de serpientes
amaru|s.(<i>zoo</i>)|culebra; serpiente; serpiente grande; anaconda
Amarukancha|s.(<i>top</i>)|recinto de las serpientes; palacio inca en la ciudad del Qosqo
Amaru Kuntur|s.(<i>ast</i>)|serpiente que se vuelve al condor: constelación del Escorpión (<i>proveniencia: Chumbivilcas</i>)
Amaru Mayu|s.(<i>top</i>)|Amazonas (<i>río</i>)
amarun uchu|s.(<i>bot</i>)|amarun uchu; especie de planta medicinal de la selva ecuatoriana
amasanka|s.(<i>mit</i>)|una de las principales divinidades de los Quichuas de la selva
amasisa|s.(<i>bot</i>)|"amasisa; especie de planta medicinal de la selva; especie de árbol grande, de recimiento rapido, empleado en setos y vallados vivos. La resina de la orteza refresca y desinflama toda clase de contusiones e hinchazones"
amataq|adv.m.|de ninguna manera [negación con sentido prohibitivo]
ama tiklla tukuchunqa|expr.|para que no se manche
amawta|adj.|hábil; sabio; entendido (<i>sabio</i>)
amawta|s.|maestro; sabio; científico; filósofo; pensador
amawt'ata napaykuni|expr.|saludos al maestro
amay|v.intr.|acostumbrarse
amaychura|s.(<i>med</i>)|caquexia
Ama ...-chu!|expr.|[Negación imperativo]; [prohibitivo]
amhay|v.tr.|empalagar
ami|s.|asco
Ami|s.(<i>mit</i>)|"deidad en los cuentos de Huarochirí, un huaca tutelar de los Chiqa"
amichikuy|v.intr.|aburrirse; empalagarse; asquear
amichiy|v.tr.|saciar; llenar; hacer empalagar; empalagar
amichu|s.|huevo con dos yemas; siamés; gemelo; cosa unida con otra
amigu|s.(<i>esp</i>)|amigo
amikaqrusqa|p.p.p.|harto; saciado
amikay|v.intr.|hartarse; hastiar
amikuy|v.intr.|tener bastante de algo
aminta|adj.|desabrido
amisqa|p.p.p.|saciado
amisqa|p.p.p.|empalagado
Amitunchik|s.(<i>cri</i>)|nuestro Dios
amiy|s.|saciedad
amiy|v.intr.|saciarse; llenarse; hartar
amiy|v.tr.|enojar; molestar
amkha|s.(<i>bot</i>)|papa
ampalaqwa|s.(<i>zoo</i>)|una variedad de víbora
ampay|v.intr.|bostezar
ampi|adj.|oscuro
ampi|s.|noche; tiniebla
ampi|s.|algodón
ampi chuhan|s.(<i>zoo</i>)(<i>amz</i>)|pájaro carpintero flavo; especie de ave
ampikay|v.impers.|anochecer; oscurecer; oscurecerse; anochecer; empezar la noche
ampullu|s.|bisnieta o tataranieta
ampuy|v.tr.|aporcar
amsa|adj.|oscuro; obscuro; tiniebla; confuso; opaco
amsa|s.|oscuridad; primeros momentos de la noche; tiempo de la noche o de la mañana entre oscuro y claro
amsalla|adj.|oscuro
amsay|v.impers.|anochecer; oscurecer; oscurecerse; anochecer; empezar la noche
amsay|v.intr.|apurarse; apresurarse; correr; darse prisa; abreviar o acelerar un trabajo; apurar; apresurar
amsayay|v.impers.|oscurecerse; oscurecer; oscurecerse; anochecer
amu|adj.|mudo; amo
amu|s.(<i>agr</i>)|abono
amu|s.(<i>d2</i>)|dueño
amulay|v.tr.|amolar; injuriar
amullay|v.intr.|rumiar
amuq|adj.|suave
amuqlla|adv.m.|suavemente
amuqlli|s.(<i>ana</i>)|amígdala; amígdalas
amuqlli unquy|s.(<i>med</i>)|amigdalitis
amuqllu|s.(<i>med</i>)|forúnculo; divieso
amuqyay|v.tr.|hacerse suave; suavizar; preparar el terreno
amurayay|v.tr.|tener algo en la boca
amusiku|s.(<i>bot</i>)|ranúnculo
amuta|s.|pensamiento (<i>de sabio/sabia</i>); pensamiento; reflexión; razón
amutachay|v.tr.|decidir 
amutaq|s.|pensador
amutasqa|p.p.p.|proverbio; ciencia
amutay|s.|ciencia; opinión; proposición; pensamiento
amutay|v.intr.|reflexionar; razonar; pensar
amutay|v.tr.|considerar; pensar; reflexionar; meditar; entender
amuy|v.tr.|llevar entre los dientes; llevar algo con la boca; llevar a la boca; tener en la boca
amuy|v.tr.(<i>d2</i>)|morder
amuyay|v.tr.|enmudecerse; enmudecer
ana|s.|grano de belleza; lunar
anaku|s.(<i>tex</i>)|vestido; traje; falda; saya de las mujeres indígenas; tipo de falda; anaco (<i>tela rectangular que a modo de falda se ciñen las mujeres indígenas a la cintura</i>); manta que sirve para falda
anakuy|v.tr.|ponerse un vestido
ana k'aspi|s.(<i>bot</i>)|anacaspi; especie de planta medicinal de la selva
analáy|interj.|ojalá
anana|s.(<i>bot</i>)(<i>gua</i>)|ananá; piña
Ananallaw!|interj.|¡Qué dolor!; [exclamación de dolor]
Ananaw!|interj.|¡Qué cansancio!; ¡Qué cansando!
Ananay!|interj.|¡Como es lindo!; ¡Qué lindo!; ¡Qué bonito!
anaq|s.a.|duro
anaq k'iri|s.(<i>med</i>)|ulcera
anaqyay|v.intr.|desamorarse
anariwa|s.|sereno
anata|s.|especie de clarinete fabricado de madera
anay|v.intr.|ser o estar duro
anayay|v.intr.|ponerse duro
ancha|adv.m.|bien; muy bien
ancha|adv.preadj.|muy; demasiado; super abundante; mucho; más; mucho; demasiado peró limitado (<i>cualidad</i>)
ancha|s.a.|miope
ancha achka|adj.|muy mucho; demasiado
ancha allinmi|expr.|es muy bueno
anchachuch|adv.m.|quizás; probablemente
ancha kaspa|adj.|"máximo,a"
ancha kuyay|v.tr.|adorar
anchanchu|s.(<i>mit</i>)(<i>aym</i>)|duende; espíritu benevolente que ayuda a los mineros a encontrar el metal
anchap|adv.m.|excesivamente
anchapuni|adv.m.|en gran escala
ancha qullqipi qhaturiq|adj.|caro
ancharayay|v.cop.|estar echado
ancha saqra|adj.|feísimo; pésimo
ancha saqralla|adv.m.|pésimamente
ancha sumaq|s.a.|muy lindo; perfecto; bello
anchata (<i>unquy</i>)|adv.m.|peor (<i>enfermedad</i>)
Anchata agradisiyki!|expr.(<i>p.esp</i>)|¡Muchas Gracias!
Anchata agradisiykichik!|expr.(<i>p.esp</i>)|¡Muchas Gracias!
anchata tukuy (<i>unquy</i>)|v.intr.|empeorarse (<i>por lo que se refiere a la salud</i>)
anchayay|v.intr.|empeorarse (<i>por lo que se refiere a la salud</i>); empeorar un enfermo
anchaynikuq|adj.(<i>mat</i>)|demostrable
ancha yupa|adj.|cualquier cantidad
anchayupay|s.|importancia
Anchiqucha|s.(<i>top</i>)|"comunidad al noroeste del cerro Condorcoto (<i>Kunturqutu</i>), en la provincia de Huarochirí (<i>departamento de Lima, Perú</i>); (<i>esp.</i>) Anchicocha; (<i>orig.</i>) Anchicucha; Anchicocha; Anchicuchapi"
anchu|s.(<i>bot</i>)|una especie de poroto
anchuchiy|v.tr.|quitar; disminuir; restar; rebajar
anchurapa|s.(<i>bot</i>)|anchurapa; planta cuyas hojas se usan para teñir de anaranjado 
anchuy|v.intr.|retirarse; separarse
anchuy|v.tr.|retirar; apartar
anchhuchiy|v.tr.|desplazar
anchhuykuy|v.mov.|acercarse
andas|s.(<i>esp</i>)|andas
anillu|s.(<i>esp</i>)|anillo
animal|s.(<i>zoo</i>)(<i>esp</i>)|animal
animay|v.tr.|animar; estimular
animu|s.(<i>esp</i>)|alma (<i>espíritu</i>); espíritu (<i>fantasma</i>); ánimo; fuerza vital
anka|s.(<i>zoo</i>)|águila; águila real andina; gavilán; gallinazo; ave de rapiña
ankacha|s.(<i>aym</i>)|cosecha primera
anka kay|s.|paz
ankalli|adj.|insurgente; rebelde
ankallikuy|s.|resistencia
ankallikuy|v.intr.|oponerse; resistirse (<i>a</i>)
ankallu|s.(<i>tex</i>)|"ropa antigua de las mujeres, muy preciada"
ankallu p'achayuq|s.(<i>tex</i>)|mujer vestida con ropa de mucho valor
ankay|v.mov.|volar
ankilla|s.(<i>zoo</i>)(<i>esp</i>)|anguila eléctrica
ankilla p'anqa|s.(<i>bot</i>)|anguilla panga; zingra panga; especie de planta medicinal de la selva ecuatoriana; especie de planta epifítica de la selva (<i>uso principal: medicina</i>)
ankis|adj.|ligero
anku|adj.|elástico; resistente; correoso
anku|s.(<i>ana</i>)|tendón; nervio; tendón del cuerpo; cuerda; beta; tubo; látigo
anku|s.(<i>ana</i>)(<i>d2</i>)|talón
anku|s.(<i>ana</i>)(<i>d5</i>)|vena; arteria
anku|s.(<i>bot</i>)|calabaza
anku|s.(<i>bot</i>)(<i>d2</i>)|liana
anku aycha|s.|carne correosa
ankumuy|v.mov.|asomar (<i>la cabeza</i>); salir (<i>asomar</i>)
anku pahu|s.(<i>bot</i>)|angu paju; especie de planta medicinal de la selva ecuatoriana
ankupay|s.|compasión
ankupayay|v.tr.|apiadarse; compadecerse; tener piedad
Ankuqala|s.(<i>top</i>)|"colonia de mineros de oro y pastores en el distrito de Cuyo Cuyo (<i>provincia de Sandia, departamento de Puno, Perú</i>), unos 1000 metros arriba de la comunidad principal, Puna Ayllu; (<i>esp.</i>) Ancoccala"
ankus|adj.|nervudo
anku sach'a|s.(<i>bot</i>)|ancu-sacha; especie de planta medicinal de la selva
anku watarisa|s.(<i>med</i>)|calambre
ankuy|v.tr.|azotar; flagelar
ankuyay|v.tr.|marchitarse; enflaquecer; adelgazar
ankhari|s.(<i>mit</i>)(<i>aym</i>)|espíritus mensajeros de los apus
ankhiy|v.tr.|corroer
anqara|s.|tazón; plato; tazon grande; algo referente a calabazas
anqara|s.(<i>ana</i>)|calavera
anqas|adj.(<i>col</i>)|azul; color azul
anqas|s.(<i>bot</i>)|añil; índigo; indigo; planta usada para teñir de azul
Anqas Mayu|s.(<i>top</i>)|"río en el sur de Colombia, frontera septentrional del imperio incáico bajo el inka Wayna Qhapaq; (<i>esp.</i>) Angasmayo"
anqas ñawi|adj.|de ojos azules
anqas p'acha|s.|vestido azul
Anqash; Ankash|s.(<i>top</i>)|"departamento de Ancash (<i>Perú</i>) (<i> ← azul (<i>anqas</i>) o ← gavilán, águila (<i>anka</i>)</i>)"
anqi|adj.|salado
anqil|s.(<i>esp</i>)|angel
anqil simi|s.(<i>p.esp</i>)|boca de angel; mediador matrimonial
anquchi|s.(<i>bot</i>)|una variedad de árbol
anqusay|v.tr.|servir chicha
anri|adj.|cierto; bueno
anri|adv.m.|sí
ansaqiy|v.intr.|agotarse; jadear; asesar
ansa waycha|s.(<i>bot</i>)|ansa huaycha; especie de hierba
anta|adj.|cobrizo; color amarillo-rojo
anta!|interj.|qué pereza; qué flojera
anta|s.(<i>min</i>)|cobre; metal cobre; (<i>ECU:</i>) metal
anta|s.(<i>zoo</i>)|mamífero paquidermo de la selva amazónica
anta kiru|s.|diente de cobre
antaku|s.(<i>bot</i>)|antaco; planta usada para teñir de rojizo amarillo
antakuru|s.(<i>neo</i>)|tren
antakuru kuyuchina|s.(<i>neo</i>)|locomotora
antakuru ñan|s.(<i>neo</i>)|ferrocarril
antanka|s.(<i>neo</i>)|avión
antanka phawachiq|s.(<i>neo</i>)|piloto
anta qullqi|s.|plata mezclada con cobre
antara|s.(<i>mus</i>)|zampoña
antarka|adv.m.|acostado de espaldas
antasitwa killa|s.(<i>mes</i>)|julio
antawa|s.(<i>neo</i>)|carro; coche; automóvil
antawa ñan|s.(<i>neo</i>)|autopista
antawara|s.|celaje rojizo de la tarde y de la mañana
antawaramuy|v.impers.|nublarse rojizo
Antawaylla|s.(<i>top</i>)|ciudad en el departamento de Apurimaq (<i>Perú</i>); (<i>esp.</i>) Andahuaylas (<i> ← pradera cobriza</i>)
Antawaylla(<i>cha</i>)|s.(<i>top</i>)|"pueblo en el departamento del Qosqo, provincia de Qispiqanchi (<i>Perú</i>); (<i>esp.</i>) Andahuaylillas (<i> ← pradera cobriza, nombre transformado en diminutivo para evitar confusiones con Andahuaylas</i>)"
anta wich'i|s.|vasija de cobre
anti|adj.(<i>geo</i>)|oriental
anti|s.(<i>geo</i>)|oriente; este; tierra oriental andina; región oriental; selva; jungla; gente de la región oriental
Anti|s.(<i>top</i>)|"Andes; los Andes; tierra de los Andes o Antis, es decir la selva poblada por los Anticuna"
antichaw|s.(<i>pun</i>)|martes
antigal|s.(<i>reg</i>)|lugar donde hay restos de antiguos
antipuka|adj.|rojo subido
anti runa|adj.|hombre oriental
anti runap|adj.poses.|andino
antis|adv.m.|al contrario
antisuyu|s.(<i>geo</i>)|región sierra
Antisuyu|s.(<i>top</i>)|región oriental; región del este; región selvática al este del Qosqo; una de as cuatro regiones del Tahuantinsuyo o Imperio incaico
